,question_id,corpus_id
834,3c72fd18bac80050dde4a3a1f1073f84,35/2019/nđ-cp_7
835,25082bfa83461a54300cf3427c495e7b,18/2019/nđ-cp_3
836,74b6f41d9bf1c095776e237084955f9b,100/2019/nđ-cp_6
837,aa7d27bdade19d53b0a2d11cc54d99a7,54/2019/qh14_4
838,caaac424334763a55c576f89055c82d2,64/2020/qh14_84
839,506d7bf7dd148083c9f95db7a0822448,16/2020/tt-bqp_4
840,ee4c0255f3e43a2a40e6a3f65a5a5852,17/2019/tt-bxd_4
841,c8adf154ace048195e04ab9c90362295,63/2019/nđ-cp_26
842,c05ddfc353fd0ae87d2900b94f43c7f4,36/2015/tt-btnmt_7
843,7085577a77cd96297ef3ab328fb46a3b,100/2019/nđ-cp_27
844,c33d5a1454c48402a5a8481f71b8e70f,50/2019/nđ-cp_23
845,41abcb0bf08ab76f92f53979c595143a,24/2020/nđ-cp_23
846,1c61bdc783536ce84a27232724f1c0bc,25/2020/nđ-cp_38
847,eca713241568aabca96b777663238843,32/2019/tt-nhnn_1
848,26dce734d7f06d8093a656971cc6598e,81/2018/nđ-cp_29
849,ee88bd8242a478fb70167d3fdcaa4e2b,100/2019/nđ-cp_5
850,63e4a1db063d768402cdea1b1e27beb9,42/2019/nđ-cp_5
851,68fe3fd17f95779f136f4b083cce882a,91/2017/nđ-cp_9
852,1c2440dd33f3beda7441f010eccc6eb8,88/2020/nđ-cp_29
853,5dab196631622688859df3a452e2a468,82/2018/nđ-cp_2
854,af9e0083903c563cd7c89287224ff7ce,35/2019/nđ-cp_12
855,e52eefaf37ff7b0f0a22fcfba78293c1,07/2012/qđ-ttg_4
856,524264721ca7578b8b8e574371c6d7d2,100/2019/nđ-cp_32
857,61ca2e2e85ce7af6a08d3bc5313b6cb5,19/2018/tt-bnnptnt_12
858,9ac1e3531a6fefb45ab5b63466063acb,100/2019/nđ-cp_5
859,2a3c1bf1e33a72325f2495f6faa4a5de,06/2021/nđ-cp_50
860,6c131ff4b5f5b57cc28191020d748c15,174/2012/tt-btc_6
861,24988080fe31a823a94c5daf41b598aa,163/2017/nđ-cp_5
862,5c6138d76f1d0c4aa3ba813effb6b3b6,32/2018/tt-blđtbxh_3
863,5c6138d76f1d0c4aa3ba813effb6b3b6,39/2018/nđ-cp_14
864,9b10a84c8dab51b8a2ae1100a399e773,19/2020/nđ-cp_10
865,513c427bbbfaaf1c3166db633a329fd6,100/2019/nđ-cp_11
866,e16c7246b74d8ad10c08b562bb73c325,02/2020/tt-bvhttdl_19
867,71a12fb713daec14d9a6a0f71829a012,64/2020/qh14_97
868,3ab1c7fe580b0c9eab99a320e40a8bf9,15/2020/nđ-cp_8
869,f8bcc557834786346a73d3f204eaa45a,167/2013/nđ-cp_7
870,61710fe28d7a40182337f74c796d808f,19/2020/qđ-ttg_16
871,cf9792c78a6397d0ec0fe118463b6274,26/2019/nđ-cp_3
872,d080f6921c4180a9d14d38d2504bd3b7,100/2019/nđ-cp_16
873,b324e3efc52df4b6afdcf288569bd2c0,12/2019/tt-nhnn_7
874,948bfe7e378ce7945dc1b9812af37641,58/2020/tt-bca_9
875,eb796957c43db50c366323e8fd5d31d7,19/2013/tt-bgtvt_26
876,9dc15c94cf99c347d9ef96ac134bb3a8,26/2020/tt-byt_1
877,5936087fb82e4b34cc4e40d2b327098d,71/2020/nđ-cp_13
878,476d0ede93755bc148823a3117b0e369,25/2020/nđ-cp_19
879,a158eb9cbec840f3886590ad3e50fe7b,26/2019/nđ-cp_27
880,9348f3adb9ee8c28a8bee7e7a3304b38,100/2019/nđ-cp_20
881,ae103806d71c9b0ef57533bd3c9dad14,12/2013/tt-btp_5
882,03043c1470149f786474d7a080d262b9,100/2019/nđ-cp_37
883,2ae6601c06c41a1c9b311b2189fe16d5,205/2013/tt-btc_28
884,c12b3795dbe639485f825b31ea0a342c,43/2019/qh14_2
885,3c3b29cb91c3472f0e0d4b7b4b3cc9c2,01/2019/tt-bnv_7
886,ed81c19fa2ff34dd191f8f6875c425b8,54/2019/qh14_51
887,82c2f10ebb4b077daa3cb94e60ed837f,63/2019/nđ-cp_45
888,f59d824899c0e137c54bedf687535128,77/2018/nđ-cp_3
889,0c1ef1c14699f9a2a09ce2fdc84b6dad,101/2020/tt-btc_3
890,8c475679796d7d6571df87f08150b15d,19/2016/tt-bxd_29
891,595bafd9a82547c3200ff8b04aaacdbc,50/2020/nđ-cp_5
892,7e3aeb59313dc230ade6646fadf6a21a,85/2020/nđ-cp_25
893,16d0216535e63b657f8b683ac201d53d,08/2011/tt-byt_1
894,1dda095508f14f09e3728b7b8e513664,100/2019/nđ-cp_80
895,2ae2f85b6515cdc92f67fdf700ae1283,08/2021/nđ-cp_63
896,a1bf99b61f76f3de6f16efa6824da673,22/2020/tt-bct_5
897,bb203e599e4c88c7058ba90d03cc467d,09/2012/tt-bvhttdl_5
898,dea4578f1336dd0f0b8b6217bf07da14,25/2012/tt-bca_3
899,1465eb09d291e4bdd6b340486ffe558d,100/2019/nđ-cp_10
900,489007ebb5c3046da20382b8ce995c87,03/2019/nđ-cp_12
901,1ed07271fb0e3a866ade732e14b4ae2e,09/2019/qđ-ttg_1
902,b9ce5d0a69a23ec487b3dc9a605a8daa,14/2014/tt-blđtbxh_9
903,879cda13380cd1d0d2a01ca908d2132c,08/2020/nđ-cp_43
904,e24aab1b0553f533152fe0b44cdc1378,71/2019/nđ-cp_4
905,e1207dad1eda6100cfd50766a16e3c17,51/2014/qh13_82
906,883e499a871418b37400de5d264f719e,270/2016/tt-btc_2
907,cfad2655cb513d302e61f1e2c349dd00,158/2020/nđ-cp_3
908,8023b031184aa2d7b8d26bde390a06d7,100/2019/nđ-cp_5
909,b937e255b4e3783d26d402426e6eafa8,100/2019/nđ-cp_23
910,e10bf44410776c276c8234634f3e1f8b,16/2019/tt-bct_3
911,1b5e219ad02f651a58e75c70970388c9,100/2019/nđ-cp_23
912,3934f330687e9ce2cc855101bff0e4ce,04/2021/nđ-cp_8
913,28f6bca80f067ff85ea556c651ae854d,15/2021/nđ-cp_30
914,2fd1800e8ae367932adf7129a8c983fb,11/2011/qđ-ttg_4
915,254185cd8ba2cce8c5da63a67a6d34ad,91/2015/qh13_428
916,686aba02fc4450fa33ecba655f52608e,20/2020/tt-bgdđt_6
917,87264edf452ba35e4b570d6f07a505e7,25/2019/tt-bnnptnt_9
918,ded6bc441e81f3fcc8e64f4f7675d7ea,102/2020/nđ-cp_9
919,d6e0c0d173c29804a3f36f20186f5690,39/2009/qh12_2
920,d6e0c0d173c29804a3f36f20186f5690,08/2020/nđ-cp_6
921,5e57adc740e5edcf30350b7509e205d6,49/2019/tt-btc_5
922,869e5a53b321813600a76043a363beee,33/2018/tt-bgtvt_10
923,55c1356c0b0190aa67c9d02b78487edd,09/2013/tt-bxd_2
924,210bdc51993cbd80ed1a3d1aaa76ce27,100/2019/nđ-cp_13
925,eb2e3254c1fd756ba01a57c5102a8823,77/2018/tt-btc_8
926,d0797469876f70bd7a9818be23306e12,36/2015/tt-btnmt_14
927,b1a86cfc271c5d98a93a122e9413c0b1,126/2020/nđ-cp_18
928,c1d0ea5f0ddd6284db8deff93172ff52,36/2019/tt-nhnn_8
929,82ec126b3df5f6ca0006f77e65957919,04/2019/tt-bkhđt_3
930,73ce02be04f748d63981a022284d46c4,44/2020/nđ-cp_23
931,5bdeb2b78e7cbe8f98db936150ac6569,22/2020/tt-bgdđt_8
932,b558921dc7b2e19d874f7930273c1bd1,35/2019/nđ-cp_12
933,55ffbb26fd6e47db1eecbac2de4f1cf2,19/2020/qđ-ttg_12
934,ec47291371d3c647a65f8c45e9d0929c,06/2021/nđ-cp_45
935,659907649ec13c18b84e99deccfe7dcf,25/2020/tt-bgdđt_9
936,cfc7573944c2ae77bbbad77f452fff92,141/2020/nđ-cp_7
937,6d7726b8c09c7974e238b236a5b25d16,15/2021/nđ-cp_27
938,38cd0500cc8e892b4a635619e812c91f,146/2018/nđ-cp_3
939,f75e35300378cf41a997a069977b576b,53/2019/qh14_29
940,3fa5756e249449de5352f0f374fba176,27/2016/tt-bxd_3
941,6967a5238e4787799c3a0bfcd550a246,02/2021/tt-bgdđt_3
942,f325aa75928512a86ba754d33416a1ff,120/2016/nđ-cp_5
943,f325aa75928512a86ba754d33416a1ff,53/2020/nđ-cp_9
944,f325aa75928512a86ba754d33416a1ff,120/2016/nđ-cp_4
945,236798c90a030aed8e6bacdf4617bd4f,36/2020/nđ-cp_6
946,13ad222895d282284bc2f1cd48438f4b,72/2013/nđ-cp_21
947,fb1f175dc4fc7e4432ed14198250c4f0,100/2019/nđ-cp_5
948,662397eb8f5a515e8cde465e2ab6e074,10/2020/nđ-cp_9
949,2d0875701d1cae549f69fb79792a442e,91/2017/nđ-cp_10
950,3de6f344318086251098f968bd2e1aef,43/2017/tt-btc_10
951,58a09fa15699b6272d7154ab638bc361,155/2020/nđ-cp_3
952,a99b67ded3e927d0ca0dc43715f7ac72,55/2019/nđ-cp_7
953,b2da0d8a31fa00745770d6129d202084,50/2019/tt-btc_8
954,05cb1921f39ff14b3bed05e0cc0f96e7,28/2018/tt-blđtbxh_2
955,c5be6b7e6d0745bf6057c6b4909b3ca5,10/2021/nđ-cp_5
956,bc58eeb45bcd1db73704aa5549365aa9,100/2019/nđ-cp_6
957,83130e8edd939271f682de10ac770369,01/2020/tt-tandtc_46
958,5ba1a305b09db1521e43c28d9eea1422,15/2020/qđ-ttg_3
959,3e20a5be8b048b7ecab245f73c08c9bd,35/2019/nđ-cp_9
960,1f593217a2eff153a4c32bb28e1f040d,100/2019/nđ-cp_6
961,e7a1b3751ef70fe2187480ce80326de1,85/2020/nđ-cp_25
962,b25647f9b9805dd32cdc19e99128801a,146/2018/nđ-cp_15
963,bf2348ea6a6b58b4f19561d9a696d25c,126/2020/nđ-cp_8
964,4804789f43fd8fbb7e2f2feb2820e9a1,146/2018/nđ-cp_15
965,f6df72b03058b20076c6dd10e863afbc,21/2020/tt-bgdđt_9
966,41e01157a8eac74af7eed6792bcb916c,100/2019/nđ-cp_12
967,fa27f4ffb905ed5911edc0c067a4d376,100/2019/nđ-cp_31
968,214e417f28345d6f1295b47ce84faab8,1498/2005/qđ-nhnn_8
969,9a915b5bb08e0fe3460f39b4928c534e,49/2018/tt-byt_18
970,93507da019dd1a1a6278f83dc29193ee,91/2015/qh13_620
971,698e72e49d216c44738aeaba47fb066a,56/2011/nđ-cp_3
972,2dc6ba338fc37fbc73443e19e0177e7b,33/2018/tt-bgtvt_11
973,8fbd61bb4087c8a83e78bbad1b97d703,01/2021/tt-btp_13
974,a156a22e5949614194c77de4b9fbb0e5,167/2013/nđ-cp_22
975,da467f5b0704a064932782c6bdb51e61,01/2016/qh14_10
976,fd0fef9679e9813fec0b95fa201d4d0c,96/2016/nđ-cp_44
977,ffc174f568c3501fc886fcef08e2233f,26/2019/nđ-cp_36
978,eafeab74080aaa7b90bf043df3886c96,100/2019/nđ-cp_13
979,7b3dc66b694d9a12277de57919ec7df0,100/2019/nđ-cp_82
980,7b3dc66b694d9a12277de57919ec7df0,100/2019/nđ-cp_21
981,d753279c37dd765afe675106594d7df7,36/2019/tt-nhnn_8
982,54c6cf2330f1742b4fffe4f3534cf5e4,174/2013/nđ-cp_32
983,54c6cf2330f1742b4fffe4f3534cf5e4,72/2013/nđ-cp_36
984,7bde0a9adbe19cff0a85302c767c0aa6,59/2020/qh14_12
985,17f5547e5a58e77de3e5551a64cfb0be,11/2011/qđ-ttg_4
986,41d14f6ea085a1b2da51c21d54485d00,24/2020/nđ-cp_22
987,d5d25604da6bb69a61dc4b263524151f,24/2018/tt-byt_3
988,2d0fc1d20f18918fddced8ea0bc03114,120/2020/nđ-cp_7
989,2cd9e9ab189da25fe8b85982bac45918,24/2018/tt-byt_4
990,e76ba1bc63f2c48cda7d4e1a400d5660,38/2013/qh13_49
991,e947057553191f30bea39a92d06ff875,44/2020/nđ-cp_12
992,bd3db3e3fd6cc064e1502de98f478c73,1371/2004/qđ-btm_2
993,082bcbbfa2b645226b166e8e8eb1dd97,47/2011/tt-bca_7
994,544ba2d573d549b8b93b11a0ab1964d9,20/2021/nđ-cp_4
995,6ffa1ce111c0595c978f85d1daaccf20,101/2015/qh13_337
996,81317f47daddfd662b7f2f445058ec33,05/2019/tt-bkhcn_9
997,5c8507ee1c2b306a6001f3fd3730d656,03/2019/tt-btp_15
998,693ac0220aa4a283b4ebeede2a5a0528,32/2016/nđ-cp_9
999,3847f0d6e97dbabd034608f696061c77,10/2020/nđ-cp_29
1000,7e9a91a8b157ead81059304ae538cc04,41/2019/qh14_57
1001,cdc4b65a2f89e54e5d4993e12a7902d0,08/2020/nđ-cp_60
1002,f95fd8e21c3c932833563d6fdc4b4c6f,100/2019/nđ-cp_16
1003,1aecc2aef697485e3252d35ac8973904,22/2018/qđ-ttg_9
1004,900ee3deec0deeae4821f33d735e1d69,01/2021/tt-bgdđt_3
1005,640f5c14c241efe216f67e9b5bff398e,10/2009/tt-bnv_4
1006,c2d8749e7543de6c5c0cfbc9ca04e699,23/2018/tt-bgtvt_24
1007,b114e715bc6637deea1f3f62c45fd0fc,49/2019/nđ-cp_13
1008,5c8f65c7eb8dffc1fcc85450518305a5,80/2015/qh13_8
1009,04d39fdce84f5cada541e7ac3ea28c98,36/2018/tt-byt_2
1010,f96995da452bd30afa0497c0016c0b07,01/2020/tt-btttt_6
1011,ecec77961d2f29a711807c7ec71576d1,15/2019/tt-byt_41
1012,67cfb2a829382db90441d38e3e0b1981,33/2016/tt-blđtbxh_6
1013,13e4ba1495cd45809946cf23f4e627a4,169/2013/ttlt-btc-btttt_9
1014,7636995e30c45c95e0bc2014779b3897,26/2019/nđ-cp_36
1015,871e2442abed193ec13473f20b037952,82/2020/nđ-cp_13
1016,8bf41fe83bddc5275363d9388a20d2ff,26/2013/tt-byt_7
1017,f4d1ff7b7466f45c689bc3e506d849ae,100/2019/nđ-cp_5
1018,9473556da0ca2e614f926d79be490904,158/2013/nđ-cp_19
1019,70567314664f93bd11e5bf784e6cc46a,91/2020/nđ-cp_3
1020,1f6208daffd691d44e83c71e26e0ac28,05/2021/nđ-cp_39
1021,89075244132cc6a6b306f332507fd680,37/2010/tt-byt_2
1022,10b1802100bdee2e13f68c93d9048f04,100/2019/nđ-cp_15
1023,0aa2fd4ca76a63b383c551b62a3b565c,19/2020/qđ-ttg_19
1024,1e2e0aab19fc1425d184ade7c2d32d16,49/2019/nđ-cp_12
1025,c95390faac6cb56fcb6511b1f2c9130c,26/2009/tt-bgdđt_9
1026,83c013ed01a9c0c3e41eab62746d097a,01/2019/tt-blđtbxh_9
1027,97e41f090bd4c45eec6feb137cbcdae8,100/2019/nđ-cp_17
1028,529605400967cc69572c458232840ca2,07/2018/tt-byt_21
1029,3b9e07cf8e9e5a5ef4c7475470d91a23,221/2013/nđ-cp_24
1030,e96a6a244829e4347e7769fda7b85feb,55/2019/nđ-cp_9
1031,0a511cc0f680089efcdddc09b24d0578,07/2020/tt-btttt_8
1032,0bf0032d2e1266ad0916aa06d4f493e7,06/2021/nđ-cp_46
1033,bce9999d4c8c96d58bb1515821e4adce,1913/2005/qđ-nhnn_13
1034,183e7340c019a295049ba04f666d9e16,43/2019/qh14_36
1035,3493ed4219cf2a104767709e0c660b0d,47/2011/tt-btc_3
1036,826af69d8f1a1ff395987b34a99c64c1,264/2016/tt-btc_2
1037,6770c70cf17bae7af71cda90cf397593,100/2019/nđ-cp_38
1038,661809085cf1ce8a6982cb51bde0995b,58/2020/tt-bca_11
1039,7fdea1dd8c8ee5a018b2e1bd8dbbfd2d,58/2020/tt-bca_23
1040,1f34f978c79ed644b7e9c353167bf012,100/2019/nđ-cp_5
1041,c96c64237bcbb493cb782845131f11a9,24/2020/tt-byt_4
1042,110d6adc2734419be2125ab7233bc3e6,38/2018/tt-bct_3
1043,758ff1b8bbf520a770cea7dc1a5cb518,100/2019/nđ-cp_6
1044,bf6c4edfcb919140d57e91fbdf607d87,41/2019/qh14_64
1045,d41c827f0458004df07156e7075da344,05/2021/nđ-cp_57
1046,f15f2ffdea3777e960fdb777f8059f54,10/2020/nđ-cp_22
1047,397aac2aaf8457dfa54319947d704caf,17/2016/tt-bkhcn_16
1048,798c4c5e10952df589af667cfa4c2908,91/2015/qh13_463
1049,5ce131cc24dd07a6fa674a4f63f62e77,11/2020/tt-bgdđt_10
1050,4752cc1dc8caaa9647399e390c3c75c8,59/2020/nđ-cp_9
1051,631d9782caed029e7f310a023e0315ac,05/2021/nđ-cp_25
1052,ee0b7515ccfa56eeb83c008ebea001d9,33/2021/nđ-cp_19
1053,a2df4dba2beecd0e76861003ba740f62,54/2019/qh14_117
1054,f02bc91122a719df32819c0ea74967b9,14/2014/nđ-cp_8
1055,9e7a824cf7591936f8dd2e24bc219ea2,43/2019/qh14_10
1056,b9ddb48d4fae6619aaa706a5dccd5ae2,63/2019/nđ-cp_46
1057,801e22ac224b90ebc716881b978492b4,35/2019/nđ-cp_8
1058,516c599d17eb55486ce7da5bb586ba60,31/2018/tt-bnnptnt_2
1059,dcf56ee7ad5faab3a8ebb15200e78b1a,41/2019/nđ-cp_29
1060,263a8f6f61b65526d4dc88605d49d6d2,04/2015/tt-btp_17
1061,a4d98ac09a12fe39b262daac01aa1673,19/2013/tt-bgtvt_10
1062,4d4ed6ef19708f3e18fef48e4786a06e,01/2016/qh14_12
1063,21e72732508364d2bdb8ae7a979f73be,37/2018/tt-blđtbxh_11
1064,ea3cc274c96725451970bf8fea67c577,69/2018/nđ-cp_17
1065,6076e9711a28efc3f1270664b8a3c7cb,85/2015/nđ-cp_3
1066,1d47bfc92303f89beeeb447b9a5359e1,24/2020/nđ-cp_8
1067,c02815845fb74082c61c686f3e5a1f7d,40/2012/tt-bgdđt_6
1068,b4ef60f868f237f7b4b0c1387e1e5900,45/2020/nđ-cp_15
1069,5d6b5124ac3bc53ce02e746220acd901,25/2012/tt-bca_6
1070,9f928a553a460f2f81da578412c245aa,344/2016/tt-btc_8
1071,cb2ee897b47822a9e29c061c55328144,100/2019/nđ-cp_5
1072,0825a491aab92827292a50ea01cfe61a,54/2019/qh14_114
1073,240743c398266247fb8236280e1fdcf5,16/2020/nđ-cp_24
1074,b368701017817ad74861d10616bcb78d,13/2020/nđ-cp_20
1075,5884b3dd468ad6d31dbd21feb4a34b26,21/2014/tt-bkhcn_14
1076,5db749c10399d8dcc64404b63f31e293,100/2019/nđ-cp_6
1077,4cb28c9f524c2861a8079d1e2fef400b,03/2020/qđ-ttg_34
1078,275ab133396e8de6ebb5902523068071,01/2020/tt-tandtc_9
1079,3e9820bf315ff9410d1962f68c7c2291,23/2015/nđ-cp_36
1080,22c36e6b1ceda61d3272b8d536bb7a34,69/2018/nđ-cp_53
1081,622bc7154b047caf05ea48832dd0ff6c,52/2014/qh13_105
1082,c16455a2e63afd3a8475e9398f1d9402,05/2021/nđ-cp_38
1083,bb496b7b795c3f993e0ccf4ff925621e,58/2020/qh14_10
1084,2a7c6a02609eacf43b0a8080d425912d,24/2020/nđ-cp_8
1085,16496969953f68d7c6ecbc9051391140,174/2016/nđ-cp_19
1086,ce5d402aad00796b90dd6721cb9cee3b,07/2019/tt-bvhttdl_9
1087,060d5ce2d374afc9a0e70f5e6e554967,88/2020/nđ-cp_25
1088,fd3196dc2056f426b75ca953e6b0c5da,100/2019/nđ-cp_30
1089,fd3196dc2056f426b75ca953e6b0c5da,58/2020/tt-bca_6
1090,edf01202809899b3520a32b6b9a73bc7,11/2020/tt-bgdđt_9
1091,8bf4d65cd1a0059b6f2ffadfcc3e8bf0,40/2018/tt-bgtvt_9
1092,d790a0121a91e7382ff656f2c6abe884,15/2020/tt-btc_3
1093,b3029cc9b1800b2d442585bb497f94a8,08/2021/nđ-cp_19
1094,b5e3a1f9de083aee13ba9f2f6b7cf75a,119/2020/tt-btc_2
1095,d9c45954693e1d325b7aab5bc4acc765,15/2016/tt-bca_6
1096,3b8a9da875721d7bf1f3859482a2ef01,75/2018/nđ-cp_8
1097,f3f999793f8af6c1d633daa08d89c183,38/2018/tt-bct_5
1098,815eba1df94e3fa18c15294fcd23d688,08/2021/nđ-cp_8
1099,fb591e6901bb83a07db5217287714d6e,100/2019/nđ-cp_6
1100,eefe4e656864fea740d85a7f70fffb48,05/2021/nđ-cp_55
1101,09d3ddd919d24b4bdee22aef4a85ed39,126/2017/nđ-cp_42
1102,09d3ddd919d24b4bdee22aef4a85ed39,69/2018/tt-btc_7
1103,29cef17c1a77db5bac3c14987c51fd4f,49/2019/tt-btc_9
1104,06556f593c9aa0e0d58bdce58500ef44,94/2019/nđ-cp_2
1105,31a2b7547caaa81a1aad75a8f3361357,104/2016/qh13_30
1106,0dc6aad9267ed2fb232a1277aaa860f8,12/2019/tt-bct_8
1107,44f4899addabd5ba47f28d6f12d8b5a7,59/2019/nđ-cp_81
1108,0cf099d969541a40ebe20325e5f6b5a2,54/2019/nđ-cp_10
1109,b5727b3cd7b26e0657dd76405efad303,01/2020/tt-btp_7
1110,73ceebe1e2676075be07ecdf8464eaee,08/2021/nđ-cp_9
1111,78bd4bd0458ee747259a9a72988d4018,44/2020/nđ-cp_8
1112,102925fb1cc8aafea96c2bf1ed751d04,48/2019/tt-btc_2
1113,af4ecb7cd7544befc21d6e4d2ba2c52d,02/2020/tt-blđtbxh_9
1114,9a92abd2f1098f0d3c90c29a78e11dbb,45/2020/nđ-cp_7
1115,124202371477c7ab40db738fdc9a0ea6,12/2019/tt-nhnn_8
1116,387ba7398b3818a8cf9a2c43110305b4,73/2006/qh_42
1117,e385aee72c44ea80e1393b034374f9b2,56/2019/nđ-cp_13
1118,fdc569a0a2cea49489239fec4e9bcba9,83/2018/nđ-cp_2
1119,d390746245adfe33c6bf6f59b6d9259f,05/2021/tt-byt_3
1120,369cdc59364ccd5bc7490f0c501a53b7,100/2019/nđ-cp_12
1121,0e7e40a06dde3f4cc378d440c61a6059,100/2019/nđ-cp_6
1122,22cb245e7b06e6dffd3b3875f88b16cc,58/2010/qh12_13
1123,7175ea1dfda45fc72d71233cec11255f,91/2015/qh13_332
1124,03b4911c57d7f2b6ab0f1aaac57628f6,100/2019/nđ-cp_6
1125,e4a17565481b5f17a4e68711ea24d5ab,02/2020/tt-blđtbxh_10
1126,4a558c4dc7b309c8983cac746f2ba071,41/2019/qh14_44
1127,4b2d9588cbce22700298c2c22079cba6,93/2015/qh13_116
1128,c00adac8afbfe5e18668afbab3e04e68,98/2020/nđ-cp_4
1129,c00adac8afbfe5e18668afbab3e04e68,98/2020/nđ-cp_24
1130,6763e23f5d6253ef41bcf1f6e2068990,100/2019/nđ-cp_16
1131,cef81a5e66703b1bf805fb9dfd569d12,100/2019/nđ-cp_5
1132,1a3e6f3530596b0921f54e65ebd20004,91/2015/qh13_73
1133,40942bc2d0f35c43beb0c5069fcde8b7,01/2019/nđ-cp_13
1134,053367516dbca170b8c53dada00b544c,06/2021/nđ-cp_3
1135,2338cdf6673528d7fc542b394d3d0a81,11/2020/tt-bgtvt_3
1136,66f9db5715a30f0470db7f328f90b9be,43/2019/qh14_9
1137,7d4ac816dd3b083c4142034ab4f92ba1,100/2019/nđ-cp_5
1138,3e891a11725a39dfd5175ab9dbf94e44,01/2016/tt-bca_5
1139,3e891a11725a39dfd5175ab9dbf94e44,01/2016/tt-bca_2
1140,9ef91f01dbb3d8214065061cf313b8ce,82/2020/nđ-cp_6
1141,55a10543d530eff0652e7e99c226c632,93/2020/nđ-cp_18
1142,c3880b55dafd0883c11bd416b0fcbdc6,100/2019/nđ-cp_13
1143,0756ed4bcff506bf99f9fabbd0532727,100/2019/nđ-cp_6
1144,a1d09be9a18d05cd1c17002c9b0d1e24,59/2019/nđ-cp_63
1145,dc801d69e130c69cda0d59213c27ec93,01/2018/tt-bkhcn_6
1146,409c9dc2858c384e392939b521dcb2d7,100/2019/nđ-cp_15
1147,88417ec39b2b472c70c7723d75c845a0,100/2019/nđ-cp_15
1148,f220d8e7b15854ee225e7243236f5449,13/2020/nđ-cp_17
1149,668565a8ce3f69e54e3f186eebf02c5e,27/2019/nđ-cp_33
1150,32b35a4f82dd7587f15bc7e70ce0f6d4,143/2018/nđ-cp_2
1151,a525854a7f55a4f88bf16465d6eac9a8,26/2016/tt-blđtbxh_12
1152,94291dcc292496163eb5c8a3ec2a4a8f,06/2019/nđ-cp_3
1153,708366fc4ba8df5601b47e1321e5fd93,146/2018/nđ-cp_12
1154,153f6d535477be696393de2b0c12df20,150/2020/nđ-cp_38
1155,72ef242394f0933cf3bcfc94479d1ef1,05/2019/tt-bkhcn_6
1156,3263bd5f639ce577a8e28dd3974b110e,21/2021/nđ-cp_20
1157,52e8d6e33776244a54d657e89a9e1488,63/2019/nđ-cp_44
1158,93f698139be17ceb5c1b80a8bb520fbf,58/2020/tt-bca_6
1159,7b060c25c275fa3335cb435cffea6416,24/2000/qh10_3
1160,3e0fa8b31cb5e64cab964827acf53db2,94/2015/qh13_22
1161,c473af13d7bf14df728c94861c97e8d7,23/2019/nđ-cp_10
1162,2aca28af655ce44b1cdb923210741b4a,58/2020/tt-bca_14
1163,faa8dcfc81a5d8097ce9be36834125fc,167/2013/nđ-cp_20
1164,41af8c6b4151f9bed3cd1cc173ec5c21,55/2020/tt-btc_1
1165,3df3b4dda6bffa6ed3403ecb9436858f,205/2013/tt-btc_34
1166,44f3a3600aa172e0929d5312e1e73acf,15/2019/tt-byt_40
1167,456bcfa0713cfff926a42183bf0e50b6,100/2019/nđ-cp_17
1168,33c4b71c25521c0e84f205ca1797c3f4,01/2021/tt-nhnn_10
1169,3affff50a2d608868a1f35d44cf4180b,15/2021/nđ-cp_55
1170,8f6884b2908a260fb44c12bfca00c47d,39/2016/tt-nhnn_18
1171,96080fc532670c4145d701bebf3f3ef9,25/2019/tt-bnnptnt_9
1172,ed28e760ce1d5a11f75aba26608cbfc6,155/2020/nđ-cp_15
1173,ff57ea91666c7312ad7e2f10566025a6,08/2020/nđ-cp_17
1174,23ef52ab71ef3601453b5600828e67b3,15/2020/nđ-cp_7
1175,ad3479c2186e3a228916faa60b6fe57c,100/2019/nđ-cp_30
1176,3e85ee96f6e4c40f5ca9b469114ffa3a,03/2020/qđ-ttg_16
1177,460023e79a17c9211210281670e1b834,30/2017/nđ-cp_19
1178,460023e79a17c9211210281670e1b834,25/2019/tt-bnnptnt_16
1179,c3284385fd89fca1a2083d4b4c30787f,155/2020/nđ-cp_174
1180,72feff075dbf79ce9b954327e8735867,02/2012/ttlt-bca-bqp-btp-bgdđt_5
1181,7a857793009fb66b8bfda83d18c4b7be,146/2018/nđ-cp_15
1182,4483abe18dba80888303448c3d0a7703,38/2018/tt-bct_6
1183,28502f97bfaf58454aa89108e9f0e25f,33/2021/nđ-cp_16
1184,5c4ce2832bd986d8426d4732b9364cd8,92/2000/qđ-nhnn_3
1185,cf3f2c5161227affb8f82dcb20c468e9,264/2016/tt-btc_5
1186,fc65bcd9cfca7114baf568bd09da46bc,63/2014/nđ-cp_8
1187,ce5cf25fcd864aff2676c23270922403,04/2020/tt-btp_12
1188,68c602b614416d25ff47d2f40396b144,53/2019/tt-bgtvt_7
1189,75b1269a5bce1d5510ce12964c651b37,24/2018/tt-byt_1
1190,f4974c7eb1a848b408f91ec09eb042cf,06/2013/nđ-cp_6
1191,39ad56c5922b4dbc79d5b461c2c9f83d,100/2019/nđ-cp_5
1192,83ed076e0e2e1920835de0eb0478ab9f,13/2020/nđ-cp_13
1193,7ae5c928a272a8a35120d58bd4f31bf3,21/2021/nđ-cp_59
1194,869aee36d0e646e1830c9b3754fb5151,43/2019/qh14_68
1195,39ba14a85e8ed6dca9b1b87a7c29fe60,03/2019/tt-btp_12
