question_id,corpus_id
0021857,0017181_60_2014_QH13
0021858,0017191_60_2014_QH13
0021858,0017214_60_2014_QH13
0021877,0015575_52_2014_QH13
0021881,0006694_15_2023_QH15
0021886,0022658_91_2015_QH13
0021887,0022452_91_2015_QH13
0021889,0017176_60_2014_QH13
0021889,0017200_60_2014_QH13
0021891,0015507_52_2014_QH13
0021897,0022302_91_2015_QH13
0021902,0021956_91_2015_QH13
0021906,0016557_59_2014_QH13
0021906,0016554_59_2014_QH13
0021910,0015645_52_2014_QH13
0021911,0015602_52_2014_QH13
0021913,0022376_91_2015_QH13
0021914,0014408_50_2005_QH11
0021917,0008770_23_2008_QH12
0021918,0015502_52_2014_QH13
0021919,0022586_91_2015_QH13
0021919,0022585_91_2015_QH13
0021921,0022628_91_2015_QH13
0021922,0015533_52_2014_QH13
0021922,0015564_52_2014_QH13
0021922,0015567_52_2014_QH13
0021926,0022669_91_2015_QH13
0021927,0022649_91_2015_QH13
0021927,0022648_91_2015_QH13
0021930,0015116_51_2005_QH11
0021930,0015115_51_2005_QH11
0021930,0015118_51_2005_QH11
0021931,0015452_52_2010_QH12
0021931,0015454_52_2010_QH12
0021931,0015453_52_2010_QH12
0021931,0015419_52_2010_QH12
0021931,0015470_52_2010_QH12
0021940,0022101_91_2015_QH13
0021944,0000222_02_2011_QH13
0021945,0015564_52_2014_QH13
0021945,0015567_52_2014_QH13
0021945,0015565_52_2014_QH13
0021946,0015598_52_2014_QH13
0021946,0015599_52_2014_QH13
0021946,0015600_52_2014_QH13
0021948,0023041_92_2015_QH13
0021948,0023707_93_2015_QH13
0021948,0023708_93_2015_QH13
0021948,0023794_93_2015_QH13
0021949,0015584_52_2014_QH13
0021951,0022089_91_2015_QH13
0021954,0022401_91_2015_QH13
0021955,0016549_59_2014_QH13
0021960,0018102_65_2014_QH13
0021960,0018098_65_2014_QH13
0021960,0018103_65_2014_QH13
0021960,0018104_65_2014_QH13
0021960,0022466_91_2015_QH13
0021964,0009150_24_2008_QH12
0021964,0009107_24_2008_QH12
0021964,0009140_24_2008_QH12
0021966,0022615_91_2015_QH13
0021969,0018383_66_2006_QH11
0021971,0015592_52_2014_QH13
0021971,0015593_52_2014_QH13
0021971,0015594_52_2014_QH13
0021971,0015595_52_2014_QH13
0021972,0015432_52_2010_QH12
0021972,0015441_52_2010_QH12
0021972,0015433_52_2010_QH12
0021974,0003813_101_2015_QH13
0021974,0023222_92_2015_QH13
0021974,0023884_93_2015_QH13
0021977,0022452_91_2015_QH13
0021979,0015588_52_2014_QH13
0021979,0015585_52_2014_QH13
0021979,0015586_52_2014_QH13
0021983,0019903_75_2006_QH11
0021986,0018965_68_2020_QH14
0021986,0018966_68_2020_QH14
0021989,0015592_52_2014_QH13
0021991,0022301_91_2015_QH13
0021992,0022082_91_2015_QH13
0021992,0022080_91_2015_QH13
0021993,0022014_91_2015_QH13
0021993,0023273_92_2015_QH13
0021993,0023274_92_2015_QH13
0021994,0014420_50_2005_QH11
0021994,0014421_50_2005_QH11
0021995,0013315_45_2013_QH13
0021996,0022661_91_2015_QH13
0021997,0018969_68_2020_QH14
0022000,0022555_91_2015_QH13
0022001,0015602_52_2014_QH13
0022003,0015506_52_2014_QH13
0022007,0022018_91_2015_QH13
0022007,0022014_91_2015_QH13
0022008,0022615_91_2015_QH13
0022012,0015555_52_2014_QH13
0022012,0015559_52_2014_QH13
0022012,0015560_52_2014_QH13
0022014,0015598_52_2014_QH13
0022014,0015599_52_2014_QH13
0022015,0017192_60_2014_QH13
0022015,0017193_60_2014_QH13
0022018,0004349_103_2016_QH13
0022018,0004350_103_2016_QH13
0022023,0009141_24_2008_QH12
0022024,0003402_101_2015_QH13
0022026,0018953_68_2020_QH14
0022030,0022668_91_2015_QH13
0022030,0022669_91_2015_QH13
0022031,0022646_91_2015_QH13
0022031,0022654_91_2015_QH13
0022032,0017165_60_2014_QH13
0022033,0015533_52_2014_QH13
0022039,0020463_78_2015_QH13
0022039,0024747_98_2015_QH13
0022040,0017203_60_2014_QH13
0022040,0015646_52_2014_QH13
0022041,0018969_68_2020_QH14
0022044,0022001_91_2015_QH13
0022044,0022000_91_2015_QH13
0022044,0022002_91_2015_QH13
0022044,0021998_91_2015_QH13
0022044,0022003_91_2015_QH13
0022048,0022649_91_2015_QH13
0022048,0022648_91_2015_QH13
0022053,0017220_60_2014_QH13
0022057,0014307_49_2019_QH14
0022060,0015454_52_2010_QH12
0022060,0015452_52_2010_QH12
0022060,0015456_52_2010_QH12
0022060,0015453_52_2010_QH12
0022060,0015419_52_2010_QH12
0022061,0017182_60_2014_QH13
0022061,0017181_60_2014_QH13
0022062,0022022_91_2015_QH13
0022062,0015575_52_2014_QH13
0022063,0014307_49_2019_QH14
0022064,0023657_93_2015_QH13
0022065,0022653_91_2015_QH13
0022068,0022448_91_2015_QH13
0022068,0022449_91_2015_QH13
0022071,0009976_28_2009_QH12
0022074,0022642_91_2015_QH13
0022080,0014414_50_2005_QH11
0022081,0013184_45_2013_QH13
0022081,0013186_45_2013_QH13
0022081,0013187_45_2013_QH13
0022081,0013177_45_2013_QH13
0022081,0013185_45_2013_QH13
0022084,0015596_52_2014_QH13
0022084,0015594_52_2014_QH13
0022084,0015597_52_2014_QH13
0022087,0022285_91_2015_QH13
0022090,0014140_48_2019_QH14
0022090,0014147_48_2019_QH14
0022090,0008257_22_2018_QH14
0022090,0014141_48_2019_QH14
0022090,0014142_48_2019_QH14
0022091,0016557_59_2014_QH13
0022093,0016195_58_2010_QH12
0022094,0015514_52_2014_QH13
0022094,0015493_52_2014_QH13
0022096,0002464_100_2015_QH13
0022097,0015551_52_2014_QH13
0022097,0015552_52_2014_QH13
0022101,0002667_100_2015_QH13
0022106,0015567_52_2014_QH13
0022106,0015540_52_2014_QH13
0022106,0015565_52_2014_QH13
0022106,0022664_91_2015_QH13
0022108,0022288_91_2015_QH13
0022108,0022291_91_2015_QH13
0022111,0022353_91_2015_QH13
0022115,0022446_91_2015_QH13
0022121,0014329_49_2019_QH14
0022121,0014330_49_2019_QH14
0022121,0014331_49_2019_QH14
0022128,0015533_52_2014_QH13
0022128,0015568_52_2014_QH13
0022129,0014595_50_2005_QH11
0022129,0014597_50_2005_QH11
0022136,0002654_100_2015_QH13
0022136,0002656_100_2015_QH13
0022136,0002655_100_2015_QH13
0022138,0016555_59_2014_QH13
0022138,0016558_59_2014_QH13
0022140,0015506_52_2014_QH13
0022144,0022628_91_2015_QH13
0022144,0022653_91_2015_QH13
0022145,0020411_78_2015_QH13
0022145,0020415_78_2015_QH13
0022146,0020434_78_2015_QH13
0022146,0020436_78_2015_QH13
0022149,0018970_68_2020_QH14
0022150,0015547_52_2014_QH13
0022150,0022178_91_2015_QH13
0022150,0015533_52_2014_QH13
0022150,0015564_52_2014_QH13
0022151,0022022_91_2015_QH13
0022151,0015575_52_2014_QH13
0022152,0022593_91_2015_QH13
0022153,0022614_91_2015_QH13
0022154,0015569_52_2014_QH13
0022154,0015568_52_2014_QH13
0022154,0015533_52_2014_QH13
0022155,0022605_91_2015_QH13
0022156,0013352_45_2013_QH13
0022156,0013351_45_2013_QH13
0022158,0017193_60_2014_QH13
0022162,0018976_68_2020_QH14
0022164,0022452_91_2015_QH13
0022168,0015604_52_2014_QH13
0022168,0015605_52_2014_QH13
0022170,0022015_91_2015_QH13
0022171,0022613_91_2015_QH13
0022173,0022651_91_2015_QH13
0022173,0022652_91_2015_QH13
0022174,0022631_91_2015_QH13
0022174,0022632_91_2015_QH13
0022178,0021951_91_2015_QH13
0022180,0015492_52_2014_QH13
0022185,0022665_91_2015_QH13
0022187,0022635_91_2015_QH13
0022187,0022638_91_2015_QH13
0022187,0022636_91_2015_QH13
0022188,0022658_91_2015_QH13
0022194,0022377_91_2015_QH13
0022195,0015586_52_2014_QH13
0022198,0022291_91_2015_QH13
0022199,0015547_52_2014_QH13
0022199,0015564_52_2014_QH13
0022199,0015533_52_2014_QH13
0022199,0015567_52_2014_QH13
0022199,0015543_52_2014_QH13
0022200,0004977_10_2022_QH15
0022202,0022660_91_2015_QH13
0022203,0017172_60_2014_QH13
0022204,0015582_52_2014_QH13
0022206,0015506_52_2014_QH13
0022207,0022302_91_2015_QH13
0022208,0016562_59_2014_QH13
0022208,0016563_59_2014_QH13
0022210,0015564_52_2014_QH13
0022210,0015533_52_2014_QH13
0022210,0015567_52_2014_QH13
0022210,0015543_52_2014_QH13
0022210,0015547_52_2014_QH13
0022211,0002649_100_2015_QH13
0022211,0002650_100_2015_QH13
0022217,0015510_52_2014_QH13
0022217,0015511_52_2014_QH13
0022217,0015509_52_2014_QH13
0022219,0018044_65_2014_QH13
0022219,0018045_65_2014_QH13
0022220,0022442_91_2015_QH13
0022222,0021932_91_2015_QH13
0022223,0014357_49_2019_QH14
0022223,0014369_49_2019_QH14
0022225,0022669_91_2015_QH13
0022227,0022498_91_2015_QH13
0022229,0003444_101_2015_QH13
0022230,0005046_10_2022_QH15
0022234,0016560_59_2014_QH13
0022234,0016561_59_2014_QH13
0022234,0016532_59_2014_QH13
0022234,0016563_59_2014_QH13
0022236,0005705_13_2022_QH15
0022236,0005721_13_2022_QH15
0022236,0005694_13_2022_QH15
0022239,0015560_52_2014_QH13
0022242,0022620_91_2015_QH13
0022243,0017210_60_2014_QH13
0022243,0017188_60_2014_QH13
0022244,0022449_91_2015_QH13
0022245,0015567_52_2014_QH13
0022246,0022634_91_2015_QH13
0022246,0022636_91_2015_QH13
0022246,0022637_91_2015_QH13
0022249,0022587_91_2015_QH13
0022249,0022586_91_2015_QH13
0022252,0022061_91_2015_QH13
0022256,0014472_50_2005_QH11
0022256,0014473_50_2005_QH11
0022258,0014366_49_2019_QH14
0022258,0014365_49_2019_QH14
0022258,0014367_49_2019_QH14
0022259,0022952_92_2015_QH13
0022259,0023994_93_2015_QH13
0022259,0023990_93_2015_QH13
0022259,0022948_92_2015_QH13
0022261,0015166_51_2010_QH12
0022264,0014310_49_2019_QH14
0022264,0014309_49_2019_QH14
0022264,0014308_49_2019_QH14
0022266,0022660_91_2015_QH13
0022266,0022659_91_2015_QH13
0022267,0015546_52_2014_QH13
0022267,0015544_52_2014_QH13
0022267,0015545_52_2014_QH13
0022273,0017182_60_2014_QH13
0022273,0017181_60_2014_QH13
0022273,0017218_60_2014_QH13
0022276,0016307_58_2014_QH13
0022276,0016312_58_2014_QH13
0022276,0016313_58_2014_QH13
0022276,0016320_58_2014_QH13
0022276,0016311_58_2014_QH13
0022277,0021998_91_2015_QH13
0022277,0021999_91_2015_QH13
0022277,0022001_91_2015_QH13
0022278,0016555_59_2014_QH13
0022278,0016558_59_2014_QH13
0022279,0011544_38_2013_QH13
0022283,0022427_91_2015_QH13
0022293,0023713_93_2015_QH13
0022294,0019897_75_2006_QH11
0022294,0019908_75_2006_QH11
0022294,0019904_75_2006_QH11
0022294,0019895_75_2006_QH11
0022294,0019909_75_2006_QH11
0022295,0014307_49_2019_QH14
0022298,0002712_100_2015_QH13
0022299,0021410_86_2015_QH13
0022299,0021412_86_2015_QH13
0022302,0022096_91_2015_QH13
0022302,0022095_91_2015_QH13
0022302,0022099_91_2015_QH13
0022305,0018961_68_2020_QH14
0022305,0018962_68_2020_QH14
0022310,0021985_91_2015_QH13
0022310,0021987_91_2015_QH13
0022321,0018969_68_2020_QH14
0022324,0021976_91_2015_QH13
0022326,0017205_60_2014_QH13
0022326,0015506_52_2014_QH13
0022330,0016539_59_2014_QH13
0022330,0018987_68_2020_QH14
0022330,0016540_59_2014_QH13
0022331,0015441_52_2010_QH12
0022331,0015442_52_2010_QH12
0022332,0022213_91_2015_QH13
0022332,0022216_91_2015_QH13
0022332,0022214_91_2015_QH13
0022332,0022215_91_2015_QH13
0022332,0022225_91_2015_QH13
0022334,0020452_78_2015_QH13
0022336,0022080_91_2015_QH13
0022337,0022449_91_2015_QH13
0022337,0022450_91_2015_QH13
0022340,0006223_15_2012_QH13
0022342,0022555_91_2015_QH13
0022350,0020416_78_2015_QH13
0022350,0020417_78_2015_QH13
0022351,0022659_91_2015_QH13
0022351,0022660_91_2015_QH13
0022351,0022663_91_2015_QH13
0022352,0006416_15_2012_QH13
0022354,0021988_91_2015_QH13
0022354,0021987_91_2015_QH13
0022354,0021985_91_2015_QH13
0022354,0021986_91_2015_QH13
0022357,0024626_96_2015_QH13
0022357,0024618_96_2015_QH13
0022359,0021957_91_2015_QH13
0022360,0018101_65_2014_QH13
0022360,0018102_65_2014_QH13
0022360,0018104_65_2014_QH13
0022362,0022579_91_2015_QH13
0022362,0022580_91_2015_QH13
0022364,0018959_68_2020_QH14
0022364,0018960_68_2020_QH14
0022372,0022438_91_2015_QH13
0022372,0022405_91_2015_QH13
0022373,0015454_52_2010_QH12
0022373,0015453_52_2010_QH12
0022373,0015452_52_2010_QH12
0022382,0022110_91_2015_QH13
0022383,0022074_91_2015_QH13
0022388,0020453_78_2015_QH13
0022391,0009974_28_2009_QH12
0022392,0015602_52_2014_QH13
0022396,0005694_13_2022_QH15
0022396,0005695_13_2022_QH15
0022396,0005705_13_2022_QH15
0022398,0024599_96_2015_QH13
0022399,0015419_52_2010_QH12
0022399,0015453_52_2010_QH12
0022399,0015452_52_2010_QH12
0022402,0022450_91_2015_QH13
0022402,0022449_91_2015_QH13
0022404,0016485_59_2010_QH12
0022404,0016486_59_2010_QH12
0022405,0014307_49_2019_QH14
0022406,0018949_68_2020_QH14
0022406,0018935_68_2020_QH14
0022407,0022223_91_2015_QH13
0022408,0019596_73_2006_QH11
0022409,0022162_91_2015_QH13
0022410,0022220_91_2015_QH13
0022412,0022137_91_2015_QH13
0022413,0022658_91_2015_QH13
0022413,0022619_91_2015_QH13
0022416,0022632_91_2015_QH13
0022416,0022627_91_2015_QH13
0022419,0016557_59_2014_QH13
0022421,0022502_91_2015_QH13
0022422,0017205_60_2014_QH13
0022422,0017204_60_2014_QH13
0022422,0017182_60_2014_QH13
0022423,0017181_60_2014_QH13
0022423,0017182_60_2014_QH13
0022433,0009133_24_2008_QH12
0022433,0009132_24_2008_QH12
0022433,0009134_24_2008_QH12
0022434,0022647_91_2015_QH13
0022434,0022658_91_2015_QH13
0022434,0022668_91_2015_QH13
0022437,0015506_52_2014_QH13
0022439,0016689_59_2020_QH14
0022439,0016688_59_2020_QH14
0022439,0016841_59_2020_QH14
0022440,0014356_49_2019_QH14
0022440,0014349_49_2019_QH14
0022440,0014355_49_2019_QH14
0022440,0014334_49_2019_QH14
0022440,0014353_49_2019_QH14
0022441,0002671_100_2015_QH13
0022442,0015126_51_2005_QH11
0022448,0015441_52_2010_QH12
0022448,0015443_52_2010_QH12
0022448,0015442_52_2010_QH12
0022452,0022669_91_2015_QH13
0022452,0022660_91_2015_QH13
0022452,0022619_91_2015_QH13
0022454,0002857_100_2015_QH13
0022456,0020456_78_2015_QH13
0022457,0022632_91_2015_QH13
0022461,0015637_52_2014_QH13
0022462,0022281_91_2015_QH13
0022465,0014591_50_2005_QH11
0022465,0014592_50_2005_QH11
0022465,0014569_50_2005_QH11
0022470,0022918_92_2015_QH13
0022470,0023583_93_2015_QH13
0022472,0022660_91_2015_QH13
0022475,0016565_59_2014_QH13
0022475,0016566_59_2014_QH13
0022483,0022636_91_2015_QH13
0022483,0022637_91_2015_QH13
0022483,0022630_91_2015_QH13
0022483,0022640_91_2015_QH13
0022486,0022645_91_2015_QH13
0022489,0018970_68_2020_QH14
0022493,0016555_59_2014_QH13
0022493,0016532_59_2014_QH13
0022493,0016560_59_2014_QH13
0022498,0023021_92_2015_QH13
0022498,0023687_93_2015_QH13
0022503,0022325_91_2015_QH13
0022505,0014467_50_2005_QH11
0022505,0014470_50_2005_QH11
0022509,0022660_91_2015_QH13
0022509,0022659_91_2015_QH13
0022510,0022216_91_2015_QH13
0022510,0022213_91_2015_QH13
0022512,0022661_91_2015_QH13
0022512,0022660_91_2015_QH13
0022520,0015560_52_2014_QH13
0022520,0015559_52_2014_QH13
0022521,0022291_91_2015_QH13
0022522,0015567_52_2014_QH13
0022522,0015564_52_2014_QH13
0022523,0022561_91_2015_QH13
0022523,0022562_91_2015_QH13
0022525,0022411_91_2015_QH13
0022525,0022412_91_2015_QH13
0022526,0015634_52_2014_QH13
0022526,0015636_52_2014_QH13
0022533,0022085_91_2015_QH13
0022533,0022086_91_2015_QH13
0022538,0015119_51_2005_QH11
0022538,0015120_51_2005_QH11
0022538,0015121_51_2005_QH11
0022543,0022461_91_2015_QH13
0022543,0022462_91_2015_QH13
0022543,0011237_36_2005_QH11
0022545,0014442_50_2005_QH11
0022545,0014443_50_2005_QH11
0022547,0014467_50_2005_QH11
0022547,0014471_50_2005_QH11
0022547,0014473_50_2005_QH11
0022548,0022395_91_2015_QH13
0022550,0014638_50_2005_QH11
0022550,0014642_50_2005_QH11
0022550,0014639_50_2005_QH11
0022552,0018102_65_2014_QH13
0022552,0018111_65_2014_QH13
0022555,0022634_91_2015_QH13
0022555,0022632_91_2015_QH13
0022555,0022636_91_2015_QH13
0022557,0003365_101_2015_QH13
0022560,0014307_49_2019_QH14
0022561,0015636_52_2014_QH13
0022561,0015630_52_2014_QH13
0022561,0015625_52_2014_QH13
0022564,0002569_100_2015_QH13
0022565,0015554_52_2014_QH13
0022565,0015552_52_2014_QH13
0022566,0017179_60_2014_QH13
0022566,0017180_60_2014_QH13
0022567,0022579_91_2015_QH13
0022568,0015533_52_2014_QH13
0022568,0015564_52_2014_QH13
0022568,0015567_52_2014_QH13
0022568,0015543_52_2014_QH13
0022568,0015544_52_2014_QH13
0022571,0015560_52_2014_QH13
0022572,0012426_41_2019_QH14
0022578,0015432_52_2010_QH12
0022578,0015425_52_2010_QH12
0022578,0015441_52_2010_QH12
0022579,0022561_91_2015_QH13
0022580,0023350_92_2015_QH13
0022580,0023100_92_2015_QH13
0022583,0012696_42_2009_QH12
0022583,0012698_42_2009_QH12
0022583,0012695_42_2009_QH12
0022583,0012693_42_2009_QH12
0022583,0012628_42_2009_QH12
0022585,0014527_50_2005_QH11
0022585,0014526_50_2005_QH11
0022585,0014528_50_2005_QH11
0022586,0016552_59_2014_QH13
0022586,0016553_59_2014_QH13
0022587,0015628_52_2014_QH13
0022587,0015629_52_2014_QH13
0022588,0022183_91_2015_QH13
0022589,0016570_59_2014_QH13
0022589,0016571_59_2014_QH13
0022592,0013193_45_2013_QH13
0022592,0013394_45_2013_QH13
0022592,0013233_45_2013_QH13
0022596,0022268_91_2015_QH13
0022599,0022650_91_2015_QH13
0022605,0002856_100_2015_QH13
0022605,0002867_100_2015_QH13
0022605,0002857_100_2015_QH13
0022605,0002871_100_2015_QH13
0022605,0002855_100_2015_QH13
0022611,0024041_94_2015_QH13
0022611,0024042_94_2015_QH13
0022614,0022065_91_2015_QH13
0022615,0019906_75_2006_QH11
0022616,0014455_50_2005_QH11
0022617,0018084_65_2014_QH13
0022617,0018083_65_2014_QH13
0022617,0018082_65_2014_QH13
0022617,0018080_65_2014_QH13
0022617,0018021_65_2014_QH13
0022619,0015432_52_2010_QH12
0022619,0015441_52_2010_QH12
0022619,0015425_52_2010_QH12
0022620,0020452_78_2015_QH13
0022620,0014155_48_2019_QH14
0022626,0015634_52_2014_QH13
0022630,0015635_52_2014_QH13
0022630,0015633_52_2014_QH13
0022632,0024715_98_2015_QH13
0022632,0024716_98_2015_QH13
0022632,0024719_98_2015_QH13
0022634,0022660_91_2015_QH13
0022638,0022650_91_2015_QH13
0022640,0017246_60_2014_QH13
0022645,0022056_91_2015_QH13
0022645,0022058_91_2015_QH13
0022647,0023011_92_2015_QH13
0022649,0015596_52_2014_QH13
0022649,0015592_52_2014_QH13
0022649,0015593_52_2014_QH13
0022649,0015597_52_2014_QH13
0022649,0015595_52_2014_QH13
0022650,0015560_52_2014_QH13
0022655,0022002_91_2015_QH13
0022656,0014464_50_2005_QH11
0022656,0014462_50_2005_QH11
0022660,0022453_91_2015_QH13
0022660,0022454_91_2015_QH13
0022660,0022446_91_2015_QH13
0022661,0022588_91_2015_QH13
0022663,0021967_91_2015_QH13
0022666,0015582_52_2014_QH13
0022666,0015583_52_2014_QH13
0022669,0014422_50_2005_QH11
0022670,0015609_52_2014_QH13
0022670,0015610_52_2014_QH13
0022670,0015614_52_2014_QH13
0022670,0015498_52_2014_QH13
0022671,0022452_91_2015_QH13
0022678,0022302_91_2015_QH13
0022679,0014368_49_2019_QH14
0022679,0014369_49_2019_QH14
0022679,0014367_49_2019_QH14
0022682,0016531_59_2014_QH13
0022682,0016532_59_2014_QH13
0022682,0016570_59_2014_QH13
0022682,0016561_59_2014_QH13
0022682,0016575_59_2014_QH13
0022685,0018549_66_2014_QH13
0022685,0018620_66_2014_QH13
0022687,0008869_23_2012_QH13
0022688,0022045_91_2015_QH13
0022692,0017305_61_2020_QH14
0022697,0015584_52_2014_QH13
0022697,0022581_91_2015_QH13
0022698,0016557_59_2014_QH13
0022698,0016554_59_2014_QH13
0022699,0016563_59_2014_QH13
0022699,0016561_59_2014_QH13
0022702,0014399_50_2005_QH11
0022703,0014487_50_2005_QH11
0022703,0014486_50_2005_QH11
0022704,0016565_59_2014_QH13
0022704,0016566_59_2014_QH13
0022705,0015533_52_2014_QH13
0022709,0022507_91_2015_QH13
0022709,0011010_36_2005_QH11
0022710,0022569_91_2015_QH13
0022716,0022187_91_2015_QH13
0022717,0009929_28_2009_QH12
0022717,0009988_28_2009_QH12
0022719,0018969_68_2020_QH14
0022720,0021952_91_2015_QH13
0022721,0017233_60_2014_QH13
0022723,0015592_52_2014_QH13
0022723,0015593_52_2014_QH13
0022723,0015595_52_2014_QH13
0022724,0022615_91_2015_QH13
0022730,0015432_52_2010_QH12
0022730,0015441_52_2010_QH12
0022730,0015425_52_2010_QH12
0022732,0022651_91_2015_QH13
0022732,0022628_91_2015_QH13
0022738,0017177_60_2014_QH13
0022738,0017179_60_2014_QH13
0022738,0017180_60_2014_QH13
0022742,0022446_91_2015_QH13
0022742,0022454_91_2015_QH13
0022742,0022453_91_2015_QH13
0022744,0009931_28_2009_QH12
0022744,0009932_28_2009_QH12
0022744,0009937_28_2009_QH12
0022749,0009142_24_2008_QH12
0022749,0009141_24_2008_QH12
0022751,0015535_52_2014_QH13
0022751,0013180_45_2013_QH13
0022754,0022018_91_2015_QH13
0022754,0022014_91_2015_QH13
0022755,0013185_45_2013_QH13
0022759,0015502_52_2014_QH13
0022760,0002935_100_2015_QH13
0022760,0002860_100_2015_QH13
0022762,0022492_91_2015_QH13
0022762,0022493_91_2015_QH13
0022763,0020423_78_2015_QH13
0022771,0009981_28_2009_QH12
0022771,0009984_28_2009_QH12
0022780,0014472_50_2005_QH11
0022786,0022587_91_2015_QH13
0022786,0022586_91_2015_QH13
0022788,0015506_52_2014_QH13
0022789,0017204_60_2014_QH13
0022790,0015497_52_2014_QH13
0022793,0013315_45_2013_QH13
0022796,0022836_92_2015_QH13
0022799,0022178_91_2015_QH13
0022799,0015533_52_2014_QH13
0022800,0022658_91_2015_QH13
0022800,0022668_91_2015_QH13
0022800,0022647_91_2015_QH13
0022803,0021965_91_2015_QH13
0022804,0022660_91_2015_QH13
0022807,0022584_91_2015_QH13
0022813,0018098_65_2014_QH13
0022813,0018113_65_2014_QH13
0022814,0017178_60_2014_QH13
0022824,0014370_49_2019_QH14
0022824,0014371_49_2019_QH14
0022824,0014367_49_2019_QH14
0022825,0021961_91_2015_QH13
0022825,0021959_91_2015_QH13
0022825,0017190_60_2014_QH13
0022827,0020453_78_2015_QH13
0022827,0020452_78_2015_QH13
0022827,0014156_48_2019_QH14
0022829,0021959_91_2015_QH13
0022829,0017190_60_2014_QH13
0022829,0021960_91_2015_QH13
0022832,0015592_52_2014_QH13
0022832,0015593_52_2014_QH13
0022832,0015596_52_2014_QH13
0022834,0014441_50_2005_QH11
0022834,0014440_50_2005_QH11
0022834,0014439_50_2005_QH11
0022835,0015540_52_2014_QH13
0022835,0022178_91_2015_QH13
0022837,0014619_50_2005_QH11
0022842,0020452_78_2015_QH13
0022842,0020453_78_2015_QH13
0022843,0018101_65_2014_QH13
0022844,0015506_52_2014_QH13
0022847,0022488_91_2015_QH13
0022849,0014326_49_2019_QH14
0022849,0014336_49_2019_QH14
0022850,0020429_78_2015_QH13
0022850,0020428_78_2015_QH13
0022852,0013454_45_2019_QH14
0022852,0013452_45_2019_QH14
0022853,0015436_52_2010_QH12
0022858,0022288_91_2015_QH13
0022862,0018972_68_2020_QH14
0022862,0018963_68_2020_QH14
0022862,0018973_68_2020_QH14
0022863,0022369_91_2015_QH13
0022867,0023026_92_2015_QH13
0022867,0023690_93_2015_QH13
0022874,0018102_65_2014_QH13
0022874,0018103_65_2014_QH13
0022874,0018098_65_2014_QH13
0022874,0018101_65_2014_QH13
0022874,0018104_65_2014_QH13
0022876,0015547_52_2014_QH13
0022876,0015543_52_2014_QH13
0022876,0022178_91_2015_QH13
0022878,0021946_91_2015_QH13
0022879,0015609_52_2014_QH13
0022879,0015614_52_2014_QH13
0022881,0015592_52_2014_QH13
0022881,0015593_52_2014_QH13
0022884,0022587_91_2015_QH13
0022886,0022258_91_2015_QH13
0022886,0022257_91_2015_QH13
0022889,0022651_91_2015_QH13
0022889,0022652_91_2015_QH13
0022892,0015456_52_2010_QH12
0022892,0015436_52_2010_QH12
0022893,0022301_91_2015_QH13
0022895,0021988_91_2015_QH13
0022895,0021987_91_2015_QH13
0022895,0021985_91_2015_QH13
0022896,0018949_68_2020_QH14
0022900,0022222_91_2015_QH13
0022902,0018113_65_2014_QH13
0022902,0018102_65_2014_QH13
0022905,0007489_19_2012_QH13
0022907,0015630_52_2014_QH13
0022907,0015625_52_2014_QH13
0022915,0020450_78_2015_QH13
0022915,0020451_78_2015_QH13
0022916,0016555_59_2014_QH13
0022917,0015592_52_2014_QH13
0022917,0015593_52_2014_QH13
0022917,0015595_52_2014_QH13
0022917,0015596_52_2014_QH13
0022917,0015594_52_2014_QH13
0022919,0016560_59_2014_QH13
0022919,0016561_59_2014_QH13
0022919,0016532_59_2014_QH13
0022919,0016563_59_2014_QH13
0022922,0022233_91_2015_QH13
0022922,0022226_91_2015_QH13
0022923,0022095_91_2015_QH13
0022923,0022096_91_2015_QH13
0022923,0022099_91_2015_QH13
0022926,0022897_92_2015_QH13
0022928,0015560_52_2014_QH13
0022928,0015555_52_2014_QH13
0022931,0022506_91_2015_QH13
0022931,0022510_91_2015_QH13
0022938,0022648_91_2015_QH13
0022938,0022649_91_2015_QH13
0022938,0022645_91_2015_QH13
0022943,0022649_91_2015_QH13
0022943,0022648_91_2015_QH13
0022944,0022027_91_2015_QH13
0022945,0015593_52_2014_QH13
0022945,0015592_52_2014_QH13
0022945,0015562_52_2014_QH13
0022945,0015595_52_2014_QH13
0022945,0015596_52_2014_QH13
0022950,0022037_91_2015_QH13
0022951,0022406_91_2015_QH13
0022952,0022346_91_2015_QH13
0022955,0022288_91_2015_QH13
0022955,0022291_91_2015_QH13
0022955,0022296_91_2015_QH13
0022957,0021961_91_2015_QH13
0022960,0017204_60_2014_QH13
0022962,0020440_78_2015_QH13
0022970,0014325_49_2019_QH14
0022970,0014318_49_2019_QH14
0022970,0014336_49_2019_QH14
0022974,0015586_52_2014_QH13
0022974,0015587_52_2014_QH13
0022974,0015588_52_2014_QH13
0022976,0018975_68_2020_QH14
0022980,0015564_52_2014_QH13
0022980,0015533_52_2014_QH13
0022980,0015567_52_2014_QH13
0022981,0022462_91_2015_QH13
0022981,0022461_91_2015_QH13
0022981,0022464_91_2015_QH13
0022982,0015617_52_2014_QH13
0022983,0015502_52_2014_QH13
0022984,0022265_91_2015_QH13
0022986,0014455_50_2005_QH11
0022986,0014454_50_2005_QH11
0022986,0014453_50_2005_QH11
0022988,0021951_91_2015_QH13
0022997,0014368_49_2019_QH14
